"체류자격별","성별","행정구역(시군구)별","항목","단위","2023 년",
"영주(F-5)","여성","양양군","지역 및 체류자격별 등록외국인 현황[명]","명","27",
"영주(F-5)","여성","영월군","지역 및 체류자격별 등록외국인 현황[명]","명","18",
"영주(F-5)","여성","원주시","지역 및 체류자격별 등록외국인 현황[명]","명","279",
"영주(F-5)","여성","인제군","지역 및 체류자격별 등록외국인 현황[명]","명","19",
"영주(F-5)","여성","정선군","지역 및 체류자격별 등록외국인 현황[명]","명","31",
"영주(F-5)","여성","철원군","지역 및 체류자격별 등록외국인 현황[명]","명","36",
"영주(F-5)","여성","춘천시","지역 및 체류자격별 등록외국인 현황[명]","명","169",
"영주(F-5)","여성","태백시","지역 및 체류자격별 등록외국인 현황[명]","명","26",
"영주(F-5)","여성","평창군","지역 및 체류자격별 등록외국인 현황[명]","명","49",
"영주(F-5)","여성","홍천군","지역 및 체류자격별 등록외국인 현황[명]","명","53",
"영주(F-5)","여성","화천군","지역 및 체류자격별 등록외국인 현황[명]","명","19",
"영주(F-5)","여성","횡성군","지역 및 체류자격별 등록외국인 현황[명]","명","47",
"영주(F-5)","여성","경기도","지역 및 체류자격별 등록외국인 현황[명]","명","37900",
"영주(F-5)","여성","가평군","지역 및 체류자격별 등록외국인 현황[명]","명","183",
"영주(F-5)","여성","고양시 덕양구","지역 및 체류자격별 등록외국인 현황[명]","명","581",
"영주(F-5)","여성","고양시 일산동구","지역 및 체류자격별 등록외국인 현황[명]","명","364",
"영주(F-5)","여성","고양시 일산서구","지역 및 체류자격별 등록외국인 현황[명]","명","428",
"영주(F-5)","여성","과천시","지역 및 체류자격별 등록외국인 현황[명]","명","28",
"영주(F-5)","여성","광명시","지역 및 체류자격별 등록외국인 현황[명]","명","512",
"영주(F-5)","여성","광주시","지역 및 체류자격별 등록외국인 현황[명]","명","764",
"영주(F-5)","여성","구리시","지역 및 체류자격별 등록외국인 현황[명]","명","188",
"영주(F-5)","여성","군포시","지역 및 체류자격별 등록외국인 현황[명]","명","945",
"영주(F-5)","여성","김포시","지역 및 체류자격별 등록외국인 현황[명]","명","1023",
"영주(F-5)","여성","남양주시","지역 및 체류자격별 등록외국인 현황[명]","명","614",
"영주(F-5)","여성","동두천시","지역 및 체류자격별 등록외국인 현황[명]","명","162",
"영주(F-5)","여성","부천시","지역 및 체류자격별 등록외국인 현황[명]","명","4898",
"영주(F-5)","여성","성남시 분당구","지역 및 체류자격별 등록외국인 현황[명]","명","248",
"영주(F-5)","여성","성남시 수정구","지역 및 체류자격별 등록외국인 현황[명]","명","1077",
"영주(F-5)","여성","성남시 중원구","지역 및 체류자격별 등록외국인 현황[명]","명","379",
"영주(F-5)","여성","수원시 권선구","지역 및 체류자격별 등록외국인 현황[명]","명","1507",
"영주(F-5)","여성","수원시 영통구","지역 및 체류자격별 등록외국인 현황[명]","명","556",
"영주(F-5)","여성","수원시 장안구","지역 및 체류자격별 등록외국인 현황[명]","명","733",
"영주(F-5)","여성","수원시 팔달구","지역 및 체류자격별 등록외국인 현황[명]","명","1891",
"영주(F-5)","여성","시흥시","지역 및 체류자격별 등록외국인 현황[명]","명","4039",
"영주(F-5)","여성","안산시 단원구","지역 및 체류자격별 등록외국인 현황[명]","명","4256",
"영주(F-5)","여성","안산시 상록구","지역 및 체류자격별 등록외국인 현황[명]","명","1535",
"영주(F-5)","여성","안성시","지역 및 체류자격별 등록외국인 현황[명]","명","617",
"영주(F-5)","여성","안양시 동안구","지역 및 체류자격별 등록외국인 현황[명]","명","211",
"영주(F-5)","여성","안양시 만안구","지역 및 체류자격별 등록외국인 현황[명]","명","774",
"영주(F-5)","여성","양주시","지역 및 체류자격별 등록외국인 현황[명]","명","338",
"영주(F-5)","여성","양평군","지역 및 체류자격별 등록외국인 현황[명]","명","99",
"영주(F-5)","여성","여주시","지역 및 체류자격별 등록외국인 현황[명]","명","129",
"영주(F-5)","여성","연천군","지역 및 체류자격별 등록외국인 현황[명]","명","33",
"영주(F-5)","여성","오산시","지역 및 체류자격별 등록외국인 현황[명]","명","1421",
"영주(F-5)","여성","용인시 기흥구","지역 및 체류자격별 등록외국인 현황[명]","명","466",
"영주(F-5)","여성","용인시 수지구","지역 및 체류자격별 등록외국인 현황[명]","명","251",
"영주(F-5)","여성","용인시 처인구","지역 및 체류자격별 등록외국인 현황[명]","명","667",
"영주(F-5)","여성","의왕시","지역 및 체류자격별 등록외국인 현황[명]","명","114",
"영주(F-5)","여성","의정부시","지역 및 체류자격별 등록외국인 현황[명]","명","487",
"영주(F-5)","여성","이천시","지역 및 체류자격별 등록외국인 현황[명]","명","364",
"영주(F-5)","여성","파주시","지역 및 체류자격별 등록외국인 현황[명]","명","648",
"영주(F-5)","여성","평택시","지역 및 체류자격별 등록외국인 현황[명]","명","1714",
"영주(F-5)","여성","포천시","지역 및 체류자격별 등록외국인 현황[명]","명","349",
"영주(F-5)","여성","하남시","지역 및 체류자격별 등록외국인 현황[명]","명","206",
"영주(F-5)","여성","화성시","지역 및 체류자격별 등록외국인 현황[명]","명","2101",
"영주(F-5)","여성","경상남도","지역 및 체류자격별 등록외국인 현황[명]","명","2793",
"영주(F-5)","여성","거제시","지역 및 체류자격별 등록외국인 현황[명]","명","240",
"영주(F-5)","여성","거창군","지역 및 체류자격별 등록외국인 현황[명]","명","34",
"영주(F-5)","여성","고성군","지역 및 체류자격별 등록외국인 현황[명]","명","35",
"영주(F-5)","여성","김해시","지역 및 체류자격별 등록외국인 현황[명]","명","696",
"영주(F-5)","여성","남해군","지역 및 체류자격별 등록외국인 현황[명]","명","14",
"영주(F-5)","여성","밀양시","지역 및 체류자격별 등록외국인 현황[명]","명","65",
"영주(F-5)","여성","사천시","지역 및 체류자격별 등록외국인 현황[명]","명","50",
"영주(F-5)","여성","산청군","지역 및 체류자격별 등록외국인 현황[명]","명","13",
"영주(F-5)","여성","양산시","지역 및 체류자격별 등록외국인 현황[명]","명","279",
"영주(F-5)","여성","의령군","지역 및 체류자격별 등록외국인 현황[명]","명","14",
"영주(F-5)","여성","진주시","지역 및 체류자격별 등록외국인 현황[명]","명","156",
"영주(F-5)","여성","창녕군","지역 및 체류자격별 등록외국인 현황[명]","명","36",
"영주(F-5)","여성","창원시 마산합포구","지역 및 체류자격별 등록외국인 현황[명]","명","111",
"영주(F-5)","여성","창원시 마산회원구","지역 및 체류자격별 등록외국인 현황[명]","명","133",
"영주(F-5)","여성","창원시 성산구","지역 및 체류자격별 등록외국인 현황[명]","명","251",
"영주(F-5)","여성","창원시 의창구","지역 및 체류자격별 등록외국인 현황[명]","명","216",
"영주(F-5)","여성","창원시 진해구","지역 및 체류자격별 등록외국인 현황[명]","명","212",
"영주(F-5)","여성","통영시","지역 및 체류자격별 등록외국인 현황[명]","명","79",
"영주(F-5)","여성","하동군","지역 및 체류자격별 등록외국인 현황[명]","명","20",
"영주(F-5)","여성","함안군","지역 및 체류자격별 등록외국인 현황[명]","명","77",
"영주(F-5)","여성","함양군","지역 및 체류자격별 등록외국인 현황[명]","명","30",
"영주(F-5)","여성","합천군","지역 및 체류자격별 등록외국인 현황[명]","명","32",
"영주(F-5)","여성","경상북도","지역 및 체류자격별 등록외국인 현황[명]","명","1685",
"영주(F-5)","여성","경산시","지역 및 체류자격별 등록외국인 현황[명]","명","169",
"영주(F-5)","여성","경주시","지역 및 체류자격별 등록외국인 현황[명]","명","282",
"영주(F-5)","여성","고령군","지역 및 체류자격별 등록외국인 현황[명]","명","25",
"영주(F-5)","여성","구미시","지역 및 체류자격별 등록외국인 현황[명]","명","287",
"영주(F-5)","여성","김천시","지역 및 체류자격별 등록외국인 현황[명]","명","54",
"영주(F-5)","여성","문경시","지역 및 체류자격별 등록외국인 현황[명]","명","41",
"영주(F-5)","여성","봉화군","지역 및 체류자격별 등록외국인 현황[명]","명","26",
"영주(F-5)","여성","상주시","지역 및 체류자격별 등록외국인 현황[명]","명","48",
"영주(F-5)","여성","성주군","지역 및 체류자격별 등록외국인 현황[명]","명","21",
"영주(F-5)","여성","안동시","지역 및 체류자격별 등록외국인 현황[명]","명","71",
"영주(F-5)","여성","영덕군","지역 및 체류자격별 등록외국인 현황[명]","명","21",
"영주(F-5)","여성","영양군","지역 및 체류자격별 등록외국인 현황[명]","명","9",
"영주(F-5)","여성","영주시","지역 및 체류자격별 등록외국인 현황[명]","명","31",
"영주(F-5)","여성","영천시","지역 및 체류자격별 등록외국인 현황[명]","명","92",
"영주(F-5)","여성","예천군","지역 및 체류자격별 등록외국인 현황[명]","명","24",
"영주(F-5)","여성","울릉군","지역 및 체류자격별 등록외국인 현황[명]","명","7",
"영주(F-5)","여성","울진군","지역 및 체류자격별 등록외국인 현황[명]","명","21",
"영주(F-5)","여성","의성군","지역 및 체류자격별 등록외국인 현황[명]","명","34",
"영주(F-5)","여성","청도군","지역 및 체류자격별 등록외국인 현황[명]","명","14",
"영주(F-5)","여성","청송군","지역 및 체류자격별 등록외국인 현황[명]","명","5",
"영주(F-5)","여성","칠곡군","지역 및 체류자격별 등록외국인 현황[명]","명","136",
"영주(F-5)","여성","포항시 남구","지역 및 체류자격별 등록외국인 현황[명]","명","144",
"영주(F-5)","여성","포항시 북구","지역 및 체류자격별 등록외국인 현황[명]","명","123",
"영주(F-5)","여성","광주광역시","지역 및 체류자격별 등록외국인 현황[명]","명","848",
"영주(F-5)","여성","광산구","지역 및 체류자격별 등록외국인 현황[명]","명","420",
"영주(F-5)","여성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","84",
"영주(F-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","58",
"영주(F-5)","여성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","185",
"영주(F-5)","여성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","101",
"영주(F-5)","여성","대구광역시","지역 및 체류자격별 등록외국인 현황[명]","명","1313",
"영주(F-5)","여성","군위군","지역 및 체류자격별 등록외국인 현황[명]","명","6",
"영주(F-5)","여성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","88",
"영주(F-5)","여성","달서구","지역 및 체류자격별 등록외국인 현황[명]","명","283",
"영주(F-5)","여성","달성군","지역 및 체류자격별 등록외국인 현황[명]","명","262",
"영주(F-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","159",
"영주(F-5)","여성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","187",
"영주(F-5)","여성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","114",
"영주(F-5)","여성","수성구","지역 및 체류자격별 등록외국인 현황[명]","명","129",
"영주(F-5)","여성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","85",
"영주(F-5)","여성","대전광역시","지역 및 체류자격별 등록외국인 현황[명]","명","893",
"영주(F-5)","여성","대덕구","지역 및 체류자격별 등록외국인 현황[명]","명","103",
"영주(F-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","153",
"영주(F-5)","여성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","226",
"영주(F-5)","여성","유성구","지역 및 체류자격별 등록외국인 현황[명]","명","266",
"영주(F-5)","여성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","145",
"영주(F-5)","여성","부산광역시","지역 및 체류자격별 등록외국인 현황[명]","명","2131",
"영주(F-5)","여성","강서구","지역 및 체류자격별 등록외국인 현황[명]","명","105",
"영주(F-5)","여성","금정구","지역 및 체류자격별 등록외국인 현황[명]","명","95",
"영주(F-5)","여성","기장군","지역 및 체류자격별 등록외국인 현황[명]","명","91",
"영주(F-5)","여성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","155",
"영주(F-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","209",
"영주(F-5)","여성","동래구","지역 및 체류자격별 등록외국인 현황[명]","명","103",
"영주(F-5)","여성","부산진구","지역 및 체류자격별 등록외국인 현황[명]","명","161",
"영주(F-5)","여성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","99",
"영주(F-5)","여성","사상구","지역 및 체류자격별 등록외국인 현황[명]","명","184",
"영주(F-5)","여성","사하구","지역 및 체류자격별 등록외국인 현황[명]","명","221",
"영주(F-5)","여성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","109",
"영주(F-5)","여성","수영구","지역 및 체류자격별 등록외국인 현황[명]","명","103",
"영주(F-5)","여성","연제구","지역 및 체류자격별 등록외국인 현황[명]","명","71",
"영주(F-5)","여성","영도구","지역 및 체류자격별 등록외국인 현황[명]","명","92",
"영주(F-5)","여성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","92",
"영주(F-5)","여성","해운대구","지역 및 체류자격별 등록외국인 현황[명]","명","241",
"영주(F-5)","여성","서울특별시","지역 및 체류자격별 등록외국인 현황[명]","명","24030",
"영주(F-5)","여성","강남구","지역 및 체류자격별 등록외국인 현황[명]","명","384",
"영주(F-5)","여성","강동구","지역 및 체류자격별 등록외국인 현황[명]","명","530",
"영주(F-5)","여성","강북구","지역 및 체류자격별 등록외국인 현황[명]","명","391",
"영주(F-5)","여성","강서구","지역 및 체류자격별 등록외국인 현황[명]","명","880",
"영주(F-5)","여성","관악구","지역 및 체류자격별 등록외국인 현황[명]","명","1775",
"영주(F-5)","여성","광진구","지역 및 체류자격별 등록외국인 현황[명]","명","1099",
"영주(F-5)","여성","구로구","지역 및 체류자격별 등록외국인 현황[명]","명","3807",
"영주(F-5)","여성","금천구","지역 및 체류자격별 등록외국인 현황[명]","명","2234",
"영주(F-5)","여성","노원구","지역 및 체류자격별 등록외국인 현황[명]","명","340",
"영주(F-5)","여성","도봉구","지역 및 체류자격별 등록외국인 현황[명]","명","229",
"영주(F-5)","여성","동대문구","지역 및 체류자격별 등록외국인 현황[명]","명","720",
"영주(F-5)","여성","동작구","지역 및 체류자격별 등록외국인 현황[명]","명","931",
"영주(F-5)","여성","마포구","지역 및 체류자격별 등록외국인 현황[명]","명","765",
"영주(F-5)","여성","서대문구","지역 및 체류자격별 등록외국인 현황[명]","명","1009",
"영주(F-5)","여성","서초구","지역 및 체류자격별 등록외국인 현황[명]","명","300",
"영주(F-5)","여성","성동구","지역 및 체류자격별 등록외국인 현황[명]","명","495",
"영주(F-5)","여성","성북구","지역 및 체류자격별 등록외국인 현황[명]","명","452",
"영주(F-5)","여성","송파구","지역 및 체류자격별 등록외국인 현황[명]","명","753",
"영주(F-5)","여성","양천구","지역 및 체류자격별 등록외국인 현황[명]","명","515",
"영주(F-5)","여성","영등포구","지역 및 체류자격별 등록외국인 현황[명]","명","3754",
"영주(F-5)","여성","용산구","지역 및 체류자격별 등록외국인 현황[명]","명","504",
"영주(F-5)","여성","은평구","지역 및 체류자격별 등록외국인 현황[명]","명","688",
"영주(F-5)","여성","종로구","지역 및 체류자격별 등록외국인 현황[명]","명","350",
"영주(F-5)","여성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","582",
"영주(F-5)","여성","중랑구","지역 및 체류자격별 등록외국인 현황[명]","명","543",
"영주(F-5)","여성","세종특별자치시","지역 및 체류자격별 등록외국인 현황[명]","명","262",
"영주(F-5)","여성","울산광역시","지역 및 체류자격별 등록외국인 현황[명]","명","1375",
"영주(F-5)","여성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","380",
"영주(F-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","207",
"영주(F-5)","여성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","159",
"영주(F-5)","여성","울주군","지역 및 체류자격별 등록외국인 현황[명]","명","426",
"영주(F-5)","여성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","203",
"영주(F-5)","여성","인천광역시","지역 및 체류자격별 등록외국인 현황[명]","명","8375",
"영주(F-5)","여성","강화군","지역 및 체류자격별 등록외국인 현황[명]","명","44",
"영주(F-5)","여성","계양구","지역 및 체류자격별 등록외국인 현황[명]","명","411",
"영주(F-5)","여성","남동구","지역 및 체류자격별 등록외국인 현황[명]","명","1136",
"영주(F-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","128",
"영주(F-5)","여성","미추홀구","지역 및 체류자격별 등록외국인 현황[명]","명","1329",
"영주(F-5)","여성","부평구","지역 및 체류자격별 등록외국인 현황[명]","명","2991",
"영주(F-5)","여성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","1006",
"영주(F-5)","여성","연수구","지역 및 체류자격별 등록외국인 현황[명]","명","630",
"영주(F-5)","여성","옹진군","지역 및 체류자격별 등록외국인 현황[명]","명","2",
"영주(F-5)","여성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","698",
"영주(F-5)","여성","전라남도","지역 및 체류자격별 등록외국인 현황[명]","명","1372",
"영주(F-5)","여성","강진군","지역 및 체류자격별 등록외국인 현황[명]","명","28",
"영주(F-5)","여성","고흥군","지역 및 체류자격별 등록외국인 현황[명]","명","16",
"영주(F-5)","여성","곡성군","지역 및 체류자격별 등록외국인 현황[명]","명","27",
"영주(F-5)","여성","광양시","지역 및 체류자격별 등록외국인 현황[명]","명","131",
"영주(F-5)","여성","구례군","지역 및 체류자격별 등록외국인 현황[명]","명","25",
"영주(F-5)","여성","나주시","지역 및 체류자격별 등록외국인 현황[명]","명","100",
"영주(F-5)","여성","담양군","지역 및 체류자격별 등록외국인 현황[명]","명","17",
"영주(F-5)","여성","목포시","지역 및 체류자격별 등록외국인 현황[명]","명","153",
"영주(F-5)","여성","무안군","지역 및 체류자격별 등록외국인 현황[명]","명","48",
"영주(F-5)","여성","보성군","지역 및 체류자격별 등록외국인 현황[명]","명","14",
"영주(F-5)","여성","순천시","지역 및 체류자격별 등록외국인 현황[명]","명","128",
"영주(F-5)","여성","신안군","지역 및 체류자격별 등록외국인 현황[명]","명","12",
"영주(F-5)","여성","여수시","지역 및 체류자격별 등록외국인 현황[명]","명","211",
"영주(F-5)","여성","영광군","지역 및 체류자격별 등록외국인 현황[명]","명","40",
"영주(F-5)","여성","영암군","지역 및 체류자격별 등록외국인 현황[명]","명","178",
"영주(F-5)","여성","완도군","지역 및 체류자격별 등록외국인 현황[명]","명","26",
"영주(F-5)","여성","장성군","지역 및 체류자격별 등록외국인 현황[명]","명","27",
"영주(F-5)","여성","장흥군","지역 및 체류자격별 등록외국인 현황[명]","명","28",
"영주(F-5)","여성","진도군","지역 및 체류자격별 등록외국인 현황[명]","명","24",
"영주(F-5)","여성","함평군","지역 및 체류자격별 등록외국인 현황[명]","명","21",
"영주(F-5)","여성","해남군","지역 및 체류자격별 등록외국인 현황[명]","명","44",
"영주(F-5)","여성","화순군","지역 및 체류자격별 등록외국인 현황[명]","명","74",
"영주(F-5)","여성","전북특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","1423",
"영주(F-5)","여성","고창군","지역 및 체류자격별 등록외국인 현황[명]","명","47",
"영주(F-5)","여성","군산시","지역 및 체류자격별 등록외국인 현황[명]","명","288",
"영주(F-5)","여성","김제시","지역 및 체류자격별 등록외국인 현황[명]","명","64",
"영주(F-5)","여성","남원시","지역 및 체류자격별 등록외국인 현황[명]","명","87",
"영주(F-5)","여성","무주군","지역 및 체류자격별 등록외국인 현황[명]","명","19",
"영주(F-5)","여성","부안군","지역 및 체류자격별 등록외국인 현황[명]","명","44",
"영주(F-5)","여성","순창군","지역 및 체류자격별 등록외국인 현황[명]","명","33",
"영주(F-5)","여성","완주군","지역 및 체류자격별 등록외국인 현황[명]","명","72",
"영주(F-5)","여성","익산시","지역 및 체류자격별 등록외국인 현황[명]","명","259",
"영주(F-5)","여성","임실군","지역 및 체류자격별 등록외국인 현황[명]","명","13",
"영주(F-5)","여성","장수군","지역 및 체류자격별 등록외국인 현황[명]","명","20",
"영주(F-5)","여성","전주시 덕진구","지역 및 체류자격별 등록외국인 현황[명]","명","192",
"영주(F-5)","여성","전주시 완산구","지역 및 체류자격별 등록외국인 현황[명]","명","148",
"영주(F-5)","여성","정읍시","지역 및 체류자격별 등록외국인 현황[명]","명","110",
"영주(F-5)","여성","진안군","지역 및 체류자격별 등록외국인 현황[명]","명","27",
"영주(F-5)","여성","제주특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","1888",
"영주(F-5)","여성","서귀포시","지역 및 체류자격별 등록외국인 현황[명]","명","566",
"영주(F-5)","여성","제주시","지역 및 체류자격별 등록외국인 현황[명]","명","1322",
"영주(F-5)","여성","충청남도","지역 및 체류자격별 등록외국인 현황[명]","명","3945",
"영주(F-5)","여성","계룡시","지역 및 체류자격별 등록외국인 현황[명]","명","18",
"영주(F-5)","여성","공주시","지역 및 체류자격별 등록외국인 현황[명]","명","81",
"영주(F-5)","여성","금산군","지역 및 체류자격별 등록외국인 현황[명]","명","50",
"영주(F-5)","여성","논산시","지역 및 체류자격별 등록외국인 현황[명]","명","94",
"영주(F-5)","여성","당진시","지역 및 체류자격별 등록외국인 현황[명]","명","406",
"영주(F-5)","여성","보령시","지역 및 체류자격별 등록외국인 현황[명]","명","81",
"영주(F-5)","여성","부여군","지역 및 체류자격별 등록외국인 현황[명]","명","41",
"영주(F-5)","여성","서산시","지역 및 체류자격별 등록외국인 현황[명]","명","436",
"영주(F-5)","여성","서천군","지역 및 체류자격별 등록외국인 현황[명]","명","41",
"영주(F-5)","여성","아산시","지역 및 체류자격별 등록외국인 현황[명]","명","908",
"영주(F-5)","여성","예산군","지역 및 체류자격별 등록외국인 현황[명]","명","96",
"영주(F-5)","여성","천안시 동남구","지역 및 체류자격별 등록외국인 현황[명]","명","646",
"영주(F-5)","여성","천안시 서북구","지역 및 체류자격별 등록외국인 현황[명]","명","838",
"영주(F-5)","여성","청양군","지역 및 체류자격별 등록외국인 현황[명]","명","22",
"영주(F-5)","여성","태안군","지역 및 체류자격별 등록외국인 현황[명]","명","68",
"영주(F-5)","여성","홍성군","지역 및 체류자격별 등록외국인 현황[명]","명","119",
"영주(F-5)","여성","충청북도","지역 및 체류자격별 등록외국인 현황[명]","명","1987",
"영주(F-5)","여성","괴산군","지역 및 체류자격별 등록외국인 현황[명]","명","25",
"영주(F-5)","여성","단양군","지역 및 체류자격별 등록외국인 현황[명]","명","22",
"영주(F-5)","여성","보은군","지역 및 체류자격별 등록외국인 현황[명]","명","33",
"영주(F-5)","여성","영동군","지역 및 체류자격별 등록외국인 현황[명]","명","28",
"영주(F-5)","여성","옥천군","지역 및 체류자격별 등록외국인 현황[명]","명","25",
"영주(F-5)","여성","음성군","지역 및 체류자격별 등록외국인 현황[명]","명","323",
"영주(F-5)","여성","제천시","지역 및 체류자격별 등록외국인 현황[명]","명","101",
"영주(F-5)","여성","증평군","지역 및 체류자격별 등록외국인 현황[명]","명","81",
"영주(F-5)","여성","진천군","지역 및 체류자격별 등록외국인 현황[명]","명","302",
"영주(F-5)","여성","청주시 상당구","지역 및 체류자격별 등록외국인 현황[명]","명","149",
"영주(F-5)","여성","청주시 서원구","지역 및 체류자격별 등록외국인 현황[명]","명","192",
"영주(F-5)","여성","청주시 청원구","지역 및 체류자격별 등록외국인 현황[명]","명","229",
"영주(F-5)","여성","청주시 흥덕구","지역 및 체류자격별 등록외국인 현황[명]","명","294",
"영주(F-5)","여성","충주시","지역 및 체류자격별 등록외국인 현황[명]","명","183",
"결혼이민(F-6)","계","총계","지역 및 체류자격별 등록외국인 현황[명]","명","140161",
"결혼이민(F-6)","계","강원특별자치도","지역 및 체류자격별 등록외국인 현황[명]","명","3226",
"결혼이민(F-6)","계","강릉시","지역 및 체류자격별 등록외국인 현황[명]","명","399",
"결혼이민(F-6)","계","고성군","지역 및 체류자격별 등록외국인 현황[명]","명","59",
"결혼이민(F-6)","계","동해시","지역 및 체류자격별 등록외국인 현황[명]","명","201",
"결혼이민(F-6)","계","삼척시","지역 및 체류자격별 등록외국인 현황[명]","명","130",
"결혼이민(F-6)","계","속초시","지역 및 체류자격별 등록외국인 현황[명]","명","177",
"결혼이민(F-6)","계","양구군","지역 및 체류자격별 등록외국인 현황[명]","명","58",
"결혼이민(F-6)","계","양양군","지역 및 체류자격별 등록외국인 현황[명]","명","67",
"결혼이민(F-6)","계","영월군","지역 및 체류자격별 등록외국인 현황[명]","명","84",
"결혼이민(F-6)","계","원주시","지역 및 체류자격별 등록외국인 현황[명]","명","716",
"결혼이민(F-6)","계","인제군","지역 및 체류자격별 등록외국인 현황[명]","명","62",
"결혼이민(F-6)","계","정선군","지역 및 체류자격별 등록외국인 현황[명]","명","96",
"결혼이민(F-6)","계","철원군","지역 및 체류자격별 등록외국인 현황[명]","명","87",
"결혼이민(F-6)","계","춘천시","지역 및 체류자격별 등록외국인 현황[명]","명","546",
"결혼이민(F-6)","계","태백시","지역 및 체류자격별 등록외국인 현황[명]","명","93",
"결혼이민(F-6)","계","평창군","지역 및 체류자격별 등록외국인 현황[명]","명","101",
"결혼이민(F-6)","계","홍천군","지역 및 체류자격별 등록외국인 현황[명]","명","155",
"결혼이민(F-6)","계","화천군","지역 및 체류자격별 등록외국인 현황[명]","명","49",
"결혼이민(F-6)","계","횡성군","지역 및 체류자격별 등록외국인 현황[명]","명","146",
"결혼이민(F-6)","계","경기도","지역 및 체류자격별 등록외국인 현황[명]","명","42882",
"결혼이민(F-6)","계","가평군","지역 및 체류자격별 등록외국인 현황[명]","명","272",
"결혼이민(F-6)","계","고양시 덕양구","지역 및 체류자격별 등록외국인 현황[명]","명","1121",
"결혼이민(F-6)","계","고양시 일산동구","지역 및 체류자격별 등록외국인 현황[명]","명","720",
"결혼이민(F-6)","계","고양시 일산서구","지역 및 체류자격별 등록외국인 현황[명]","명","547",
"결혼이민(F-6)","계","과천시","지역 및 체류자격별 등록외국인 현황[명]","명","79",
"결혼이민(F-6)","계","광명시","지역 및 체류자격별 등록외국인 현황[명]","명","512",
"결혼이민(F-6)","계","광주시","지역 및 체류자격별 등록외국인 현황[명]","명","1259",
"결혼이민(F-6)","계","구리시","지역 및 체류자격별 등록외국인 현황[명]","명","316",
"결혼이민(F-6)","계","군포시","지역 및 체류자격별 등록외국인 현황[명]","명","807",
"결혼이민(F-6)","계","김포시","지역 및 체류자격별 등록외국인 현황[명]","명","1863",
"결혼이민(F-6)","계","남양주시","지역 및 체류자격별 등록외국인 현황[명]","명","1513",
"결혼이민(F-6)","계","동두천시","지역 및 체류자격별 등록외국인 현황[명]","명","407",
"결혼이민(F-6)","계","부천시","지역 및 체류자격별 등록외국인 현황[명]","명","3137",
"결혼이민(F-6)","계","성남시 분당구","지역 및 체류자격별 등록외국인 현황[명]","명","588",
"결혼이민(F-6)","계","성남시 수정구","지역 및 체류자격별 등록외국인 현황[명]","명","734",
"결혼이민(F-6)","계","성남시 중원구","지역 및 체류자격별 등록외국인 현황[명]","명","511",
"결혼이민(F-6)","계","수원시 권선구","지역 및 체류자격별 등록외국인 현황[명]","명","1209",
"결혼이민(F-6)","계","수원시 영통구","지역 및 체류자격별 등록외국인 현황[명]","명","611",
"결혼이민(F-6)","계","수원시 장안구","지역 및 체류자격별 등록외국인 현황[명]","명","599",
"결혼이민(F-6)","계","수원시 팔달구","지역 및 체류자격별 등록외국인 현황[명]","명","925",
"결혼이민(F-6)","계","시흥시","지역 및 체류자격별 등록외국인 현황[명]","명","3264",
"결혼이민(F-6)","계","안산시 단원구","지역 및 체류자격별 등록외국인 현황[명]","명","2398",
"결혼이민(F-6)","계","안산시 상록구","지역 및 체류자격별 등록외국인 현황[명]","명","1373",
"결혼이민(F-6)","계","안성시","지역 및 체류자격별 등록외국인 현황[명]","명","814",
"결혼이민(F-6)","계","안양시 동안구","지역 및 체류자격별 등록외국인 현황[명]","명","417",
"결혼이민(F-6)","계","안양시 만안구","지역 및 체류자격별 등록외국인 현황[명]","명","560",
"결혼이민(F-6)","계","양주시","지역 및 체류자격별 등록외국인 현황[명]","명","917",
"결혼이민(F-6)","계","양평군","지역 및 체류자격별 등록외국인 현황[명]","명","291",
